size,num_sections,num_unique_sections,section_names_entropy,avg_section_size,min_section_size,max_section_size,total_section_size,avg_entropy,min_entropy,max_entropy,has_packed_sections,has_executable_sections,writable_executable_sections,num_imports,num_unique_dlls,num_unique_imports,imports_to_dlls_ratio,has_import_name_mismatches,suspicious_imports_count,num_exports,suspicious_exports,suspicious_api_chains,has_delayed_imports,is_dll,is_executable,is_system_file,has_aslr,has_dep,is_signed,has_rich_header,rich_header_entries,num_strings,avg_string_length,has_suspicious_strings,has_anti_debug,has_vm_detection_imports,has_vm_detection_strings,has_vm_mac_addresses,has_anti_debug_imports,has_anti_debug_strings,has_process_creation_imports,has_createprocess,has_setwindowshookex,has_nop_sleds,has_resources,num_resources,has_embedded_exe,has_debug,has_tls,has_relocations,ep_in_first_section,ep_in_last_section,ep_section_entropy,has_suspicious_sections,Family_Label,label
482770,18,18,4.215468997,21243.04653,0,111660,394301,4.181232311,0,6.347352751,1,1,0,158,11,157,17.56698169,0,1,0,0,0,0,0,2,0,64,256,0,0,0,4082,14.48066038,1,0,0,0,0,0,1,0,0,0,1,1,2,0,0,1,0,1,0,6.222041386,0,Benign,0
76307,5,5,2.521732036,10837.34035,388,30104,62094,3.758723668,0.565143444,6.099839784,0,1,0,152,10,152,15.06380272,0,3,0,0,0,0,0,2,0,64,256,0,0,0,936,16.49157265,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.099839784,0,Benign,0
72073,18,18,4.184577216,2030.606394,0,11297,36895,2.747492314,0,5.834440442,1,1,0,51,3,51,14.10911786,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1069,16.44328125,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,5.676765242,0,Benign,0
151650,7,7,2.951542723,18600.45588,368,96461,142254,3.801133168,0.394723039,6.310486356,0,1,0,126,25,126,15.11993318,0,5,0,0,0,0,0,2,0,46,184,0,0,0,1364,12.82496718,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6.310486356,0,Benign,0
49152,7,7,2.807354922,6436.571429,4096,16384,45056,1.762579564,0.015920183,5.161402651,0,1,0,77,6,77,13.92000446,0,2,0,0,0,0,0,2,0,64,256,0,0,0,338,10.69904116,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.161402651,0,Benign,0
108381,5,5,2.321928095,19642.6109,1024,74661,98213,5.107355521,3.959375573,6.581430224,0,1,0,129,13,129,9.59770761,0,3,0,0,0,0,0,2,0,64,256,0,0,0,770,12.97073422,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,1,0,1,0,6.281259955,0,Benign,0
218433,10,10,3.321928095,21608.2305,0,138953,216082,3.877288904,0,6.175191366,1,1,0,349,16,349,21.48171471,0,1,0,0,0,0,0,2,0,52,210,0,0,0,1919,19.45364727,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,6.175191366,0,Benign,0
28388,5,5,2.321928095,5472.803088,512,20023,27364,4.270992114,0.372360025,6.243266418,0,1,0,92,10,92,9.995380647,0,3,0,0,0,0,0,2,0,64,256,0,0,0,281,12.67566032,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.243266418,0,Benign,0
39566,3,3,1.584962501,8083.26983,1812,19645,24249,2.526046326,0.054223265,4.780973565,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,64,163,0,0,0,442,28.001783,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,4.780973565,0,Benign,0
1196195,6,6,2.781574704,174291.5479,1077,1001474,1187031,4.247681269,1.635455792,6.459589382,0,1,0,403,14,385,29.7703237,0,9,0,0,0,0,0,2,0,33,134,0,0,0,6700,12.23958059,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,0,0,6.084121566,0,Benign,0
213329,6,6,2.584962501,18096.95186,0,64037,108581,4.495189056,0,7.914180115,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2306,7.848658342,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
20992,10,10,3.321928095,1996.8,0,10360,19968,2.658888813,0,5.983677467,1,1,0,63,3,63,21.23465344,0,0,0,0,0,0,0,2,0,0,0,0,0,0,244,13.10223804,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,5.983677467,0,Benign,0
1568528,5,5,2.401678564,297961.7866,3878,1055368,1567504,5.768907177,3.877982295,6.728488841,0,1,0,663,25,663,28.73852094,1,7,0,0,0,0,0,2,0,64,178,0,0,0,8581,15.47996043,1,1,0,0,0,1,1,1,1,0,0,1,12,0,1,1,0,1,0,6.222898112,0,Benign,0
1096837,6,6,2.742867765,163783.6334,3056,512217,1093632,4.186407257,0.011303806,6.645660433,0,1,0,350,42,350,13.39983537,0,6,0,0,0,0,0,2,0,64,256,0,0,0,5472,10.24730227,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,1,0,1,0,6.322670134,0,Benign,0
363618,18,18,4.169925001,16347.55088,0,73309,294255,4.1365009,0,6.73267733,1,1,0,136,3,135,36.65904641,0,2,0,0,1,0,0,2,0,64,256,0,0,0,2964,13.98516172,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.165337642,0,Benign,0
76984,5,5,2.353480043,14882.92111,512,63180,75960,4.578670458,2.512672268,6.331864735,0,1,0,147,24,147,6.875191124,0,5,0,0,0,0,0,2,0,64,256,0,0,0,723,12.4708096,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.184206712,0,Benign,0
92000,6,6,2.633636241,12883.47862,938,37204,79573,4.513800082,2.957329595,6.027766043,0,1,0,191,17,191,11.14032435,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1310,15.79355158,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.027766043,0,Benign,0
121224,5,5,2.321928095,23699.59017,880,83456,118497,5.271103926,2.803818246,6.703297121,0,1,0,122,13,122,12.34307475,0,4,0,0,0,0,0,2,0,64,256,0,0,0,889,10.21431024,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,6.595161028,0,Benign,0
463490,7,7,2.952907096,59369.79511,2657,264786,455874,3.225562592,0.01771583,6.163695568,0,1,0,266,22,266,12.95537667,0,8,38,1,0,0,0,2,0,64,256,0,0,0,2606,11.41731267,1,1,0,0,0,1,1,1,1,0,0,1,7,0,1,1,0,1,0,6.163695568,0,Benign,0
148748,3,3,1.584962501,48131.50509,6542,117883,144394,4.757417712,2.855686243,6.528065754,0,1,0,50,1,50,50.64117547,0,1,0,0,0,0,0,2,0,10,40,0,0,0,1037,13.75206126,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.528065754,0,Benign,0
138209,3,3,1.633940175,39992.7565,934,62130,123694,3.609596303,0.359611865,5.382125219,0,1,0,10,1,10,10.79464991,0,0,0,0,0,0,0,2,0,56,256,0,0,0,625,12.68480574,1,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,5.382125219,0,Benign,0
63682,3,3,1.584962501,14214.97768,512,37885,42644,3.40634228,0.081539412,5.338419592,0,1,0,1,1,1,1,0,0,0,0,0,0,0,2,0,64,256,0,0,0,1067,19.30402684,1,0,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,1,0,5.338419592,0,Benign,0
8192,5,5,2.511765695,1261.156664,142,3441,7168,2.780278789,0.063649595,5.40583318,0,1,0,23,2,23,8.721721553,0,2,0,0,0,0,2279,2,0,64,256,0,0,0,96,12.25259121,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,5.40583318,0,Benign,0
905816,7,7,2.807354922,126780.8381,512,539100,887465,4.473449264,2.03617121,6.43392227,0,1,0,137,4,137,32.0702488,0,6,0,0,0,0,0,2,0,64,256,0,0,0,6783,20.66724597,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,1,0,6.43392227,0,Benign,0
3001547,2,2,1.235416191,1191515.809,305,2704992,2705504,3.068949991,1.215036298,5.433506109,0,0,0,2,0,2,1.408563231,0,1,0,0,0,0,4895,2,0,38,152,0,0,0,18554,12.10239828,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,3.196735326,0,Benign,0
116078369,10,10,3.342555119,71279.15819,0,618547,767594,3.709234849,0,6.722418518,1,1,0,147,5,147,28.57763916,0,6,1,0,0,0,0,2,0,64,256,0,0,0,1375922,4.642811022,1,0,0,1,0,1,1,1,1,0,0,1,6,0,0,0,0,0,0,6.196408287,0,Benign,0
1308267,6,6,2.715590065,200873.2745,899,1185162,1303556,4.803481308,2.36047379,6.619250437,0,1,0,518,19,518,25.53823548,1,5,0,0,0,0,0,2,0,64,256,0,0,0,9132,11.94501657,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,6.369749794,0,Benign,0
36240,6,6,2.584962501,5869.484086,512,26000,35216,3.636890796,1.816552691,6.085661414,0,1,0,103,10,103,11.21247039,0,3,0,0,0,0,0,2,0,64,256,0,0,0,483,11.70314965,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.085661414,0,Benign,0
801125,7,7,2.881730382,107688.8953,3220,571689,785983,3.894042128,1.090531332,6.41562268,0,1,0,418,39,418,11.77269788,1,11,0,0,0,0,0,2,0,64,256,0,0,0,4119,12.26407336,1,0,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,6.390105712,0,Benign,0
327529,6,6,2.584962501,52501.51372,512,291840,315009,3.44230776,0.532489566,5.926033649,0,1,0,90,10,90,9.094331321,0,2,0,0,0,0,0,2,0,64,256,0,0,0,549,20.29718356,1,1,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,5.926033649,0,Benign,0
186485,5,5,2.349355554,34714.03896,2805,159775,176640,4.984726156,2.034602988,6.528186309,0,1,0,103,7,103,17.47539305,0,6,0,0,0,0,0,2,0,64,256,0,0,0,1348,12.30837915,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.489941697,0,Benign,0
1302226,14,14,3.816536298,93177.82881,0,733607,1254050,3.589246537,0,6.591407431,1,1,0,276,6,259,42.35885717,0,5,0,0,0,0,0,2,0,37,149,0,0,0,6389,12.64058993,1,0,0,0,0,0,1,0,0,0,0,1,5,0,0,1,0,0,0,5.905783513,0,Benign,0
66596,8,8,3.051930501,5906.766848,272,21605,46319,3.394204495,1.662485722,6.057223511,0,1,0,153,13,153,11.41959982,0,1,0,0,0,0,0,2,0,64,256,0,0,0,732,17.24989212,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,0,6.057223511,0,Benign,0
411290,8,8,3.071086566,49872.07785,174,310054,407171,3.884205474,0.440874975,6.522065663,0,1,0,142,11,142,30.22287426,0,3,0,0,0,0,0,2,0,21,87,0,0,0,2316,11.23209257,1,0,0,0,0,1,1,0,0,0,0,1,2,0,0,0,0,1,0,6.274365936,0,Benign,0
169408,7,7,2.837998523,23600.54645,481,134290,168112,4.028937134,1.453995766,6.30794074,0,1,0,210,32,210,8.356673807,0,3,0,0,0,0,0,2,0,60,240,0,0,0,1459,8.887433249,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6.30794074,0,Benign,0
231059,6,6,2.584962501,23552,0,96768,141312,3.741372725,0,6.497884652,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,1710,9.137304978,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
803556,8,8,3.129496706,90965.38187,35,573810,792043,3.322866574,0,6.131923406,0,1,0,562,13,562,40.95386397,0,4,0,0,1,0,0,2,0,4,17,0,0,0,4643,17.8619796,1,0,0,0,0,1,1,0,0,0,1,0,3,0,0,1,0,1,0,6.131923406,0,Benign,0
728155,4,4,2,180116.7933,14964,463483,720467,5.069434675,3.551287988,6.784291744,0,1,0,474,12,474,38.31124978,0,8,0,0,0,0,0,2,0,0,44,0,0,0,3930,10.36691432,1,1,0,0,0,1,1,1,0,1,0,1,12,0,0,0,0,1,0,6.632838244,0,Benign,0
133850,5,5,2.321928095,24188.97105,645,90450,120944,4.973206653,3.48719111,6.328578427,0,1,0,140,11,140,12.76059694,0,2,0,0,0,0,0,2,0,64,256,0,0,0,928,13.92557713,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,6.247866554,0,Benign,0
38163,5,5,2.436352176,4913.660263,1090,15715,26647,4.307032993,1.589787085,6.116639104,0,1,0,88,8,88,12.27318734,0,2,0,0,0,0,0,2,0,64,256,0,0,0,417,14.6818232,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.116639104,0,Benign,0
55402,11,11,3.459431619,3444.363636,0,15428,37888,2.875324092,0,6.158954688,1,1,0,130,13,130,9.933205519,0,2,0,0,1,0,0,2,0,64,256,0,0,0,663,19.19362206,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,5.616349143,0,Benign,0
17115,6,6,2.584962501,2681.872285,512,8704,16091,3.230337954,0.93166661,5.89175269,0,1,0,67,11,67,8.135970296,0,2,0,0,0,0,0,2,0,64,256,0,0,0,226,12.5156707,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.89175269,0,Benign,0
2719847,7,7,2.961484446,347985.4667,4313,1694845,2696157,4.938118822,2.623641697,6.500095818,0,1,0,739,14,739,72.49545107,0,15,0,0,0,0,0,2,0,64,256,0,0,0,12331,16.16614247,1,1,0,0,0,0,1,0,0,0,0,1,4,0,1,1,0,1,0,6.457127208,0,Benign,0
1065094,4,4,2.27990913,216551.9349,965,957947,1049227,4.388490924,2.78768273,6.715301744,0,1,0,79,2,79,39.70984998,0,3,0,0,0,0,0,2,0,60,241,0,0,0,2690,11.13903162,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.715301744,0,Benign,0
18944,4,4,2.247079106,3849.239114,1694,8704,17920,4.165259889,2.743677022,5.976938711,0,1,0,79,5,79,27.34325708,0,5,0,0,0,0,0,2,0,27,108,0,0,0,310,12.91990718,1,0,0,0,0,1,1,0,0,0,0,1,3,0,0,0,0,1,0,5.976938711,0,Benign,0
3592954,4,4,2.121467868,829085.9597,22645,2147328,3586068,5.363856859,4.01126548,6.573754746,0,1,0,538,18,538,26.79451082,0,7,0,0,0,0,0,2,0,24,256,0,0,0,12505,15.69599941,1,1,0,1,0,1,1,0,0,0,0,1,8,0,1,0,0,1,0,6.573754746,0,Benign,0
232257,6,6,2.584962501,24911.89941,0,104927,149471,4.49658681,0,7.734647311,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2364,7.636370166,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
1258407,11,11,3.380061764,125274.1828,345,816230,1226561,4.457219881,0.110041129,6.531514124,0,1,0,165,5,165,34.25283609,0,3,0,0,0,0,0,2,0,64,256,0,0,0,5545,12.64546138,1,0,0,0,0,0,1,0,0,0,0,1,2,0,0,1,0,1,0,6.271069272,0,Benign,0
244291,5,5,2.321928095,46520.71566,512,208539,232603,4.856229287,1.868666314,6.276532967,0,1,0,76,9,76,8.444444444,0,4,0,0,0,0,0,2,0,64,256,0,0,0,595,12.77842093,1,1,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,6.276532967,0,Benign,0
83191,11,11,3.552076116,5544.586996,173,35710,64555,2.749985394,0.000555161,6.010844347,0,1,0,161,15,161,10.75840681,0,1,0,0,0,0,0,2,0,64,256,0,0,0,912,17.18787527,1,0,0,0,0,0,1,0,0,0,0,1,3,0,0,0,0,1,0,6.010844347,0,Benign,0
129434,6,6,2.617140904,19736.75805,867,83769,117826,4.367204519,2.473995046,6.453083554,0,1,0,189,9,189,20.11438383,0,3,0,0,0,0,0,2,0,36,144,0,0,0,951,15.63178136,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,6.102338579,0,Benign,0
586999,18,18,4.169925001,27475.8459,0,123045,494565,4.124039908,0,6.627686999,1,1,0,187,5,185,32.99341832,0,2,0,0,1,0,0,2,0,64,256,0,0,0,3788,14.34136564,1,0,0,0,0,0,1,0,0,0,1,1,4,0,0,1,0,1,0,6.098292022,0,Benign,0
30656,5,5,2.321928095,4505.6,0,18944,22528,2.922988346,0,5.420073569,1,1,0,13,2,13,6.5,0,1,0,0,0,0,0,2,0,64,256,0,0,0,222,18.39053205,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,1,0,4.557452096,0,Benign,0
25448,4,4,1.893422124,7208.35059,1009,19427,24590,4.37850667,1.423199469,5.414941047,0,1,0,30,4,30,5.068858098,0,1,0,0,0,0,0,2,0,64,256,0,0,0,278,15.77924241,1,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,3.71829617,0,Benign,0
74297,6,6,2.666340056,11571.25725,440,32768,72846,3.125259974,0.259476343,6.008248393,0,1,0,155,12,155,12.55373988,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1766,11.16603778,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,6.008248393,0,Benign,0
55832,10,10,3.321928095,5400.300119,0,26624,54003,3.027676896,0,6.06174944,1,1,0,168,11,168,17.21058417,0,0,0,0,0,0,0,2,0,47,190,0,0,0,678,19.75924095,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,6.06174944,0,Benign,0
25791,9,9,3.18884768,2715.794408,0,11776,24767,2.321382761,0,6.013926882,1,1,0,82,4,82,24.43553127,0,3,0,0,0,0,0,2,0,7,31,0,0,0,232,13.82924581,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,6.013926882,0,Benign,0
3777172,10,10,3.406507714,357115.9111,0,2883888,3776148,3.748663836,0,6.479681837,1,1,0,316,23,316,15.3345956,0,2,0,0,0,0,0,2,0,52,209,0,0,0,18740,22.55234208,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,6.383171204,0,Benign,0
73131,5,5,2.395167239,13741.99593,512,60986,72107,4.190581809,0.773211775,6.733334436,0,1,0,115,8,115,15.268542,0,4,0,0,0,0,0,2,0,64,256,0,0,0,690,10.17118631,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,6.045558375,0,Benign,0
472766,6,6,2.744443289,70792.91578,512,402981,471742,4.428097827,1.808959665,6.323791057,0,1,0,227,21,227,10.61845526,0,5,0,0,0,0,0,2,0,64,256,0,0,0,2519,10.81373488,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,6.257427105,0,Benign,0
99518,7,7,2.86557277,11885.18933,165,42900,85850,2.913565926,0.914704655,6.025574186,0,1,0,131,24,131,6.002628717,0,4,0,0,0,0,0,2,0,64,256,0,0,0,813,13.53881987,1,1,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.025574186,0,Benign,0
679556,5,5,2.57022792,110226.9258,6942,223785,654323,5.180757412,3.291275671,6.287184296,0,1,0,425,24,425,17.8843495,0,8,0,0,0,0,0,2,0,64,256,0,0,0,3569,19.53293157,1,1,0,0,0,1,1,0,0,0,0,1,7,0,1,0,0,1,0,6.287184296,0,Benign,0
241851,5,5,2.321928095,46032.68465,512,206099,230163,4.832215296,1.856911203,6.275976461,0,1,0,76,9,76,8.444444444,0,4,0,0,0,0,0,2,0,64,256,0,0,0,587,12.858877,1,1,0,0,0,1,1,1,1,0,0,1,4,0,1,0,0,1,0,6.275976461,0,Benign,0
50952,10,10,3.387298179,4667.977337,0,32524,48715,3.008073121,0,6.207154087,1,1,0,68,2,68,34.33607687,0,2,0,0,0,0,0,2,0,64,256,0,0,0,367,13.13849116,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,6.207154087,0,Benign,0
696626,7,7,2.877797571,94546.61198,4096,408102,692530,3.678973261,0.015920183,6.640615173,0,1,0,224,31,224,7.572059355,0,6,0,0,0,0,0,2,0,64,256,0,0,0,3116,9.14743136,1,1,0,0,0,1,1,0,0,0,0,1,6,0,1,1,0,1,0,6.327399171,0,Benign,0
1128418,6,6,2.584962501,187898.4433,512,833030,1127390,5.199370871,3.320814018,6.418661299,0,1,0,140,3,140,46.65117897,0,6,0,0,0,0,0,2,0,64,256,0,0,0,4785,10.43050342,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,0,6.418661299,0,Benign,0
134639,7,7,2.979809242,14497.39004,887,55939,114200,3.417867876,0.001668564,6.368946864,0,1,0,78,1,78,71.5353367,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1140,8.681892408,1,0,0,0,0,1,1,0,0,0,0,1,4,0,1,0,0,1,0,6.368946864,0,Benign,0
2577795,4,4,2.194411668,613106.518,512,2312092,2568219,4.705390727,0.712908667,7.152264002,0,1,0,200,8,200,21.33895392,0,5,0,0,0,0,0,2,0,31,127,0,0,0,19150,6.422711577,1,0,0,0,0,1,1,1,1,0,0,1,2,0,1,0,0,1,0,6.444120337,0,Benign,0
27541,3,3,1.584962501,4030.272833,0,11578,12090,3.664362217,0,7.773894828,1,1,2,9,4,9,2.25,0,3,0,0,1,0,0,2,0,0,0,0,0,0,531,9.935073035,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.773894828,0,Benign,0
22904,10,10,3.321928095,2187.859985,0,10102,21878,2.715082867,0,5.88026661,1,1,0,61,9,61,7.677247935,0,2,0,0,0,0,0,2,0,64,256,0,0,0,218,16.02429974,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,5.88026661,0,Benign,0
336421,6,6,2.782506958,48274.90077,268,250710,329676,3.873989657,0.839903434,6.696081131,0,1,0,145,8,145,33.64996723,0,4,0,0,0,0,0,2,0,33,134,0,0,0,1902,10.87754203,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,6.269469747,0,Benign,0
413611,7,7,2.807354922,57344,454,278528,401408,4.111155615,0.120449621,7.026973237,0,1,0,383,15,383,28.51890364,0,13,0,0,0,0,0,2,0,64,256,0,0,0,3329,11.11928742,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,6.332405955,0,Benign,0
43842,10,10,3.321928095,3961.117484,0,23040,39611,2.846039232,0,6.08385681,1,1,0,77,3,77,25.66666667,0,0,0,0,0,0,0,2,0,0,0,0,0,0,531,13.82241469,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.08385681,0,Benign,0
38806,5,5,2.321928095,4932.223482,394,14495,24661,4.266754054,1.355474395,6.093023004,0,1,0,60,6,60,14.9364048,0,2,0,0,0,0,0,2,0,64,256,0,0,0,408,14.66015019,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,6.093023004,0,Benign,0
56321,6,6,2.806714154,7903.467812,1,44036,55297,3.249693593,0.001434442,6.300630634,0,1,0,123,28,123,4.313758335,0,4,0,0,0,0,0,2,0,64,256,0,0,0,534,14.38942281,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.153322135,0,Benign,0
1462895,5,5,2.443919186,253000.6352,3518,1079093,1357110,4.729102509,2.464806226,6.675846988,0,1,0,181,9,181,16.8919156,0,7,0,0,0,0,0,2,0,54,219,0,0,0,8779,12.56454361,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,6.675846988,0,Benign,0
383438,9,9,3.22620565,40187.35335,761,197167,371830,3.30339064,0.00296152,6.160371047,0,1,0,292,5,292,66.8154935,0,0,0,0,0,0,0,2,0,11,47,0,0,0,2351,12.94948734,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,6.160371047,0,Benign,0
77824,7,7,2.893646554,9942.838752,4096,32768,73728,2.332833896,0.015920183,5.826733245,0,1,0,98,23,98,4.312106524,0,4,0,0,0,0,0,2,0,64,256,0,0,0,567,12.44626579,1,1,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.826733245,0,Benign,0
816823,10,10,3.243985947,66959.05782,299,252051,572940,4.521728267,0.351419871,6.721289689,0,1,0,225,6,224,34.69746876,0,5,0,0,0,0,0,2,0,64,256,0,0,0,7743,14.34162394,1,0,0,0,0,1,1,0,0,0,0,1,4,0,0,1,0,1,0,6.418233875,0,Benign,0
56688,5,5,2.458015653,10247.06269,368,48085,55664,3.888413792,0.131940461,6.28982425,0,1,0,59,11,59,7.495692507,0,2,0,0,0,0,0,2,0,64,256,0,0,0,469,11.9345995,1,0,0,0,0,1,1,0,0,0,0,1,3,0,1,0,0,1,0,5.743584672,0,Benign,0
48449,5,5,2.487334226,8487.100766,702,34552,47425,4.001430676,1.346491511,6.178074002,0,1,0,161,17,161,9.738114004,0,2,0,0,0,0,0,2,0,64,256,0,0,0,485,15.10366564,1,0,0,0,0,1,1,0,0,0,0,1,2,0,1,0,0,1,0,6.008137805,0,Benign,0
1301551,7,7,2.832444405,181229.0057,512,561868,1289199,4.364379565,1.744897523,6.450499652,0,1,0,333,14,333,22.39903699,1,6,0,0,0,0,0,2,0,64,256,0,0,0,13835,24.84897776,1,0,0,0,0,1,1,1,0,0,0,1,9,0,1,1,0,1,0,6.450499652,0,Benign,0
144143269,6,6,2.628489434,40108.5199,0,256000,324052,4.257992391,0,6.776601466,1,1,0,157,6,157,24.77527919,0,4,0,0,0,0,0,2,0,64,256,0,0,0,1710180,4.609029415,1,0,0,1,0,1,1,1,1,0,0,1,6,0,0,0,0,0,0,6.368071661,0,Benign,0
33245,10,10,3.321928095,2969.6,0,16384,29696,2.776641409,0,6.015171319,1,1,0,58,3,58,19.41285529,0,0,0,0,0,0,0,2,0,0,0,0,0,0,418,13.24034345,1,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,6.015171319,0,Benign,0
79752,7,7,2.846608168,8954.30117,3365,32872,64179,2.31461838,0.360024111,6.256801215,0,1,0,73,16,73,4.804807503,0,2,0,0,0,0,0,2,0,64,256,0,0,0,659,12.51854503,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,6.256801215,0,Benign,0
219405,9,9,3.195354948,22855.24244,0,158988,207124,3.56511706,0,6.077501214,1,1,0,180,4,180,45.11666801,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1794,14.38328063,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,6.077501214,0,Benign,0
105232,3,3,1.584962501,24253.06727,0,72247,72759,3.228751636,0,7.981940632,1,1,2,5,2,5,2.535938675,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1441,8.59669527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.981940632,0,Benign,0
82944,6,6,2.584962501,13653.33333,512,75573,81920,3.05860969,0.301406807,7.276402918,0,1,0,30,4,30,7.697367177,0,2,0,0,0,0,0,2,0,64,256,0,0,0,771,6.939585811,1,0,0,0,0,1,1,0,0,0,0,1,5,0,1,0,0,1,0,5.375513669,0,Benign,0
245357,6,6,2.584962501,26447.42889,0,114140,158684,4.53756928,0,7.747374438,1,1,0,171,8,171,21.375,1,4,0,0,0,0,0,2,0,64,256,0,0,0,2541,7.554825183,1,0,0,0,0,1,1,1,1,0,0,1,5,0,0,0,0,1,0,6.497884652,0,Benign,0
28395761,13,12,3.55673412,2280143.538,512,12390681,28383609,3.00597143,0.002563912,6.477349265,0,1,0,869,31,868,27.04997088,0,10,0,0,0,0,0,2,0,55,223,0,0,0,106897,25.53998944,1,0,0,1,0,0,1,0,0,0,1,1,4,0,0,0,0,1,0,6.404894889,0,Benign,0
